fraction1_cutoff,fraction2_cutoff,determinant,singular_value_max,singular_value_min,condition_number
0.21000000000000002,0.39,0.07255034997517451,0.3523836056598379,0.20588457808451122,1.711559014950561
0.21000000000000002,0.4,0.08105227744854436,0.37223774328282183,0.21774330763380376,1.7095255295232479
0.21000000000000002,0.41000000000000003,0.09008039622238719,0.39228426076337264,0.22963041149571903,1.7083288672793497
0.21000000000000002,0.42000000000000004,0.09964922848487835,0.4125566849769966,0.24154069516637364,1.7080214358612609
0.21000000000000002,0.43000000000000005,0.10977483256198373,0.4330907524648129,0.2534684288159732,1.7086575810956388
0.21000000000000002,0.44000000000000006,0.12047492034239407,0.45392453355999723,0.26540737817703874,1.7102935746466288
0.21000000000000002,0.45000000000000007,0.13176898839153597,0.4750985629692546,0.2773508460392106,1.7129876102922985
0.21000000000000002,0.45999999999999996,0.14367846418157137,0.49665597938364303,0.2892917233371042,1.7167998228725772
0.21000000000000002,0.47,0.15622686962422547,0.5186426769115623,0.30122254989607217,1.7217923329130056
0.21000000000000002,0.48,0.1694400043488758,0.5411074731076474,0.31313558353899795,1.728029331550746
0.21000000000000002,0.49,0.18334615091857936,0.564102297457758,0.32502287571751826,1.7355772150266335
0.21000000000000002,0.5,0.19797630562753452,0.5876824068949695,0.3368763524393147,1.7445047793933097
0.21000000000000002,0.51,0.21336443802918278,0.6119066344959264,0.3486878977949751,1.7548834885451665
0.21000000000000002,0.52,0.22954778370249398,0.636837679323088,0.36044943814644664,1.7667878263257213
0.21000000000000002,0.53,0.2465671748026611,0.6625424453531041,0.37215302435642794,1.7802957439318214
0.21000000000000002,0.54,0.264467414668644,0.689092440089419,0.3837909100182927,1.7954892158768812
0.21000000000000002,0.55,0.28329770276283806,0.7165642422890924,0.39535562346487246,1.812454913399656
0.21000000000000002,0.56,0.3031121181553749,0.7450400511715293,0.4068400318596966,1.8312850084243057
0.21000000000000002,0.5700000000000001,0.32397017129992717,0.7746083309608066,0.4182373960503133,1.8520781218416502
0.21000000000000002,0.58,0.3459374349026846,0.8053645646515659,0.4295414152624798,1.8749404272447907
0.21000000000000002,0.59,0.3690862680164772,0.8374121358958421,0.44074626124403865,1.8999869301946768
0.21000000000000002,0.6,0.39349664911598053,0.8708633583393942,0.4518466018208869,1.927342940789907
0.21000000000000002,0.61,0.41925713784437335,0.9058406770765798,0.46283761422311287,1.9571457661172615
0.21000000000000002,0.62,0.44646598962794026,0.9424780719641829,0.47371498914290644,1.9895466547710692
0.21000000000000002,0.63,0.4752324508726871,0.9809226965052452,0.48447492607298026,2.0247130320166065
0.21000000000000002,0.64,0.5056782713079766,1.0213367974862475,0.495114121563593,2.062831078743663
0.21000000000000002,0.65,0.5379394756066467,1.0638999669551124,0.5056297512126374,2.1041087167113712
0.21000000000000002,0.66,0.5721684484844601,1.108811793794025,0.5160194468410816,2.1487790830013145
0.21000000000000002,0.67,0.6085363993463866,1.1562949966261389,0.5262812700236413,2.1971045949900447
0.21000000000000002,0.6799999999999999,0.6472362895608721,1.2065991417012236,0.5364136830466434,2.249381736215526
0.21000000000000002,0.69,0.6884863269365231,1.2600050765308335,0.5464155182867433,2.3059467280166426
0.21000000000000002,0.7,0.7325341594971955,1.3168302445164022,0.556285946915059,2.3671822950391253
0.21000000000000002,0.71,0.7796619375840836,1.3774350928765318,0.5660244476245312,2.4335257932007996
0.21000000000000002,0.72,0.8301924611288076,1.4422308462532876,0.5756307759506953,2.5054790440475325
0.21000000000000002,0.73,0.8844966936360485,1.5116890001235852,0.5851049346550369,2.5836203227628545
0.21000000000000002,0.74,0.9430030105257524,1.586352996303958,0.5944471455740645,2.66861908264695
0.21000000000000002,0.75,1.0062086677415152,1.666852692995154,0.6036578228958356,2.7612541903275862
0.21000000000000002,0.76,1.074694138066437,1.7539224431622054,0.6127375484909326,2.862436694930505
0.21000000000000002,0.77,1.1491411877193196,1.8484238811764693,0.6216870488537098,2.973238520224385
0.21000000000000002,0.78,1.2303558835736423,1.9513749157422973,0.6305071740176688,3.09492896537227
0.21000000000000002,0.79,1.3192981746234045,2.0639869992226414,0.6391988782488898,3.229021622936846
0.21000000000000002,0.8,1.4171203477729026,2.1877135691253162,0.6477632025382054,3.3773353604418177
0.21000000000000002,0.8099999999999999,1.5252176292286932,2.32431378156906,0.6562012587642423,3.5420745549104953
0.21000000000000002,0.82,1.64529565232149,2.4759374808888817,0.6645142153310007,3.725936065424265
0.21000000000000002,0.83,1.7794617389092144,2.6452401529066125,0.6727032844083842,3.932253958345091
0.21000000000000002,0.84,1.9303504120174928,2.835540980392416,0.6807697103888611,4.165198505633766
0.21000000000000002,0.85,2.1012991135453762,3.051044113943035,0.6887147596269101,4.430054781453855
0.21000000000000002,0.86,2.296599230105544,3.2971547685174563,0.6965397111577492,4.7336206618243075
0.21000000000000002,0.87,2.5218629787332567,3.580941206471144,0.7042458485986813,5.084788520367643
0.21000000000000002,0.88,2.7845737348706256,3.9118277070400786,0.711834452693112,5.495417779007891
0.21000000000000002,0.89,3.0949365407249165,4.30266551509116,0.7193067947926101,5.981683401630734
0.21000000000000002,0.9,3.4672389187024626,4.771446354741315,0.726664130941579,6.566233492987588
0.21000000000000002,0.91,3.922118895697948,5.34415828330107,0.7339076965503477,7.281785309543281
0.21000000000000002,0.92,4.490534045537089,6.059783430658573,0.7410387016172723,8.17741828791595
0.21000000000000002,0.93,5.221132569516163,6.979579514166156,0.7480583262815548,9.330261115948298
0.21000000000000002,0.94,6.194995458576583,8.205642864071239,0.7549677168746446,10.868865887458483
0.21000000000000002,0.95,7.558069252032525,9.921747078733459,0.7617679821966735,13.024631266494813
0.22,0.24000000000000002,0.0008961367471227326,0.04002922769749866,0.022387060622174604,1.7880519632778102
0.22,0.25,0.00201315371186906,0.059843373561446034,0.03364037807464166,1.7789150118546488
0.22,0.26,0.0035742227674569285,0.07954027339831676,0.0449360131006611,1.7700785608224456
0.22,0.27,0.005578762840342496,0.0991330948348594,0.05627548347638964,1.7615680703383145
0.22,0.28,0.008026898352663663,0.11863578040047805,0.06766001222875015,1.7534105669296234
0.22,0.29000000000000004,0.010919480817129346,0.13806311869785567,0.07909049802812358,1.7456347113753434
0.22,0.30000000000000004,0.01425811341668113,0.1574308194833516,0.09056748521968361,1.7382708496485466
0.22,0.31,0.01804517879489448,0.1767555925322261,0.10209113350461307,1.7313510631580877
0.22,0.32,0.02228387033046322,0.19605523007587933,0.11366118782874951,1.7249092132599466
0.22,0.33,0.026978227249220898,0.21534869274508708,0.12527694923672283,1.7189809782018641
0.22,0.33999999999999997,0.03213317386889072,0.23465619887079261,0.13693724701721607,1.7136038877814674
0.22,0.35,0.03775456344663213,0.2539993164350588,0.1486404135905815,1.708817341794273
0.22,0.36,0.04384922709283867,0.2734010580412829,0.16038426261765795,1.7046626244935708
0.22,0.37,0.050425028159129595,0.29288597778479897,0.17216607138556803,1.7011829068741264
0.22,0.38,0.057490922909909675,0.31248027053554644,0.18398256891988246,1.6984232385167963
0.22,0.39,0.06505702787711806,0.33221187266654,0.1958299303240722,1.6964305309039023
0.22,0.4,0.07313469487627071,0.3521105649697063,0.20770377873371348,1.6952535342225499
0.22,0.41000000000000003,0.08173659445962185,0.3722080773261793,0.2195991958229137,1.6949428067411068
0.22,0.42000000000000004,0.09087680879517619,0.392538196289963,0.23151074125802182,1.6955506865768872
0.22,0.43000000000000005,0.10057093507235751,0.4131368757785013,0.2434324819900064,1.6971312636719604
0.22,0.44000000000000006,0.11083620077949531,0.4340423533323872,0.25535803114268335,1.699740366066116
0.22,0.45000000000000007,0.12169159238405503,0.4552952733176891,0.2672805968252231,1.703435560701813
0.22,0.45999999999999996,0.13315799891162358,0.47693882015060707,0.2791930396220948,1.7082761833753934
0.22,0.47,0.14525837248933182,0.4990188647489909,0.29108793825339163,1.714323402554027
0.22,0.48,0.15801790836599794,0.5215841294096449,0.3029576619688382,1.7216403309294561
0.22,0.49,0.17146424644368782,0.5446863748837838,0.31479444750251373,1.7302921929060846
0.22,0.5,0.18562769795425718,0.5683806167629767,0.3265904791254815,1.7403465596576542
0.22,0.51,0.2005415004276647,0.592725377236945,0.33833796920002157,1.7518736624163291
0.22,0.52,0.21624210526824164,0.6177829799975443,0.35002923723975243,1.7649467937856689
0.22,0.53,0.23276950251738915,0.6436198962920178,0.3616567850969276,1.7796428072530734
0.22,0.54,0.2501675888771852,0.6703071521003127,0.3732133665787698,1.7960427254923592
0.22,0.55,0.2684845852302503,0.6979208057106446,0.3846920496328676,1.8142324656220685
0.22,0.56,0.2877735117243591,0.7265425076718872,0.3960862698130253,1.834303693523271
0.22,0.5700000000000001,0.3080927298988359,0.7562601560834754,0.4073898742654754,1.8563548184574143
0.22,0.58,0.3295065626118291,0.787168661215037,0.41859715566320693,1.8804921403918324
0.22,0.59,0.35208600558029446,0.819370837566006,0.4297028762046116,1.9068311685580766
0.22,0.6,0.37590954603358345,0.8529784425286957,0.440702281899624,1.9354981300572736
0.22,0.61,0.40106410777367646,0.8881133859367166,0.45159110776228595,1.9666316955120662
0.22,0.62,0.4276461465384566,0.9249091402167776,0.46236557510743825,2.0003849551339536
0.22,0.63,0.45576292282427056,0.9635123846909275,0.47302238151351716,2.0369276853412357
0.22,0.64,0.4855339881081047,1.0040849292460103,0.48355868509320515,2.076448961003512
0.22,0.65,0.5170929258679908,1.0468059689116318,0.49397208386728475,2.119160177466378
0.22,0.66,0.5505894007664611,1.0918747369802757,0.5042605915484307,2.1652985683998445
0.22,0.67,0.586191580731639,1.1395136381584337,0.5144226107543413,2.2151313226443694
0.22,0.6799999999999999,0.6240890138149732,1.1899719659761756,0.5244569045817907,2.2689604342707166
0.22,0.69,0.664496062442033,1.2435303351080533,0.534362567346854,2.3271284537804826
0.22,0.7,0.7076560248943539,1.300505994072052,0.5441389952218455,2.3900253528821906
0.22,0.71,0.7538461102561518,1.3612592309287055,0.5537858573358198,2.4580967767532353
0.22,0.72,0.8033834797898614,1.4262011442861073,0.5633030677394384,2.5318540337611144
0.22,0.73,0.8566326315096637,1.4958031339348863,0.5726907586135288,2.6118862779559975
0.22,0.74,0.9140144892812426,1.5706085736261628,0.5819492549763687,2.698875477879838
0.22,0.75,0.9760176739575945,1.651247278270177,0.5910790508494019,2.7936149587729004
0.22,0.76,1.04321259284613,1.7384535796955258,0.6000807873333259,2.8970325602673723
0.22,0.77,1.11626920514491,1.8330891106772196,0.6089552322595564,3.0102198217025875
0.22,0.78,1.195979633053395,1.936171795535459,0.6177032615655058,3.1344691148763393
0.22,0.79,1.2832872339803685,2.0489131171890658,0.6263258423280189,3.271321377341493
0.22,0.8,1.3793243943990894,2.1727665566743233,0.6348240174086206,3.4226281569239476
0.22,0.8099999999999999,1.4854622601490122,2.3094913247687283,0.6431988915558129,3.5906332474895515
0.22,0.82,1.603377042893491,2.461237329991693,0.6514516188078873,3.778081531972539
0.22,0.83,1.7351397302808484,2.630660130457584,0.6595833913288651,3.9883662400255155
0.22,0.84,1.883339438076175,2.821078988067412,0.6675954292816033,4.225731430041639
0.22,0.85,2.0512561032230407,3.0366981383406153,0.6754889718290987,4.495555464240668
0.22,0.86,2.2431071887122846,3.282922885979111,0.6832652689748732,4.804755978457086
0.22,0.87,2.4644082541435366,3.566821587174811,0.6909255744679769,5.16238176582379
0.22,0.88,2.7225138108527904,3.897818618417917,0.6984711392132017,5.580500609958839
0.22,0.89,3.027453190562164,4.2887653247803295,0.7059032055378851,6.075571397231962
0.22,0.9,3.393267935095083,4.757653532995593,0.7132230019613381,6.670639505333133
0.22,0.91,3.8402407814943462,5.330471405268058,0.7204317384948488,7.3989957971655524
0.22,0.92,4.398796385354608,6.046201178222917,0.7275306023885049,8.310579868905936
0.22,0.93,5.116745523771118,6.966100677823665,0.7345207542090363,9.483871814248548
0.22,0.94,6.0737735016935765,8.192266344606503,0.7414033243306757,11.049675764540602
0.22,0.95,7.4133146480296945,9.90847188893103,0.7481794096132293,13.243443700292698
0.23,0.26,0.0020208305270018674,0.05941206662513667,0.034013806315683265,1.746704443299621
0.23,0.27,0.003588898963006256,0.0789944713372833,0.04543228028810658,1.7387300579311389
0.23,0.28,0.005603331580041807,0.09848903901337448,0.056892946018905675,1.7311291804197715
0.23,0.29000000000000004,0.008064681822575009,0.11791080992080431,0.06839645854346783,1.7239315080307667
0.23,0.30000000000000004,0.01097425014887412,0.13727576521714074,0.07994309943576138,1.7171684133594205
0.23,0.31,0.014334111073606048,0.15660090482257819,0.09153274746302364,1.7108729844020036
0.23,0.32,0.018147143642271678,0.17590432822544774,0.10316485003719407,1.705080055484294
0.23,0.33,0.022417065696796294,0.1952053182652591,0.11483839628966644,1.699826230356583
0.23,0.33999999999999997,0.027148472197033726,0.21452442730592763,0.1265518921922957,1.6951498992994714
0.23,0.35,0.032346878098415174,0.23388356556652312,0.13830333918530419,1.691091241500372
0.23,0.36,0.03801876619460051,0.2533060913777672,0.15009021689060506,1.6876922202224027
0.23,0.37,0.04417164035989735,0.27281690262885705,0.16190947090983185,1.6849965668826752
0.23,0.38,0.050814084971486866,0.29244252981024693,0.17375750717400065,1.683049754606546
0.23,0.39,0.05795583091730051,0.31221122980484917,0.18563019323016156,1.6818989646675673
0.23,0.4,0.06560782912342358,0.33215308123919535,0.19752286770501765,1.6815930484324257
0.23,0.41000000000000003,0.0737823324005211,0.3523000812657027,0.20943035873123997,1.6821824849080556
0.23,0.42000000000000004,0.08249298654043062,0.3726862451220628,0.2213470113806116,1.6837193454634887
0.23,0.43000000000000005,0.09175493177600198,0.3933477090267939,0.23326672475865842,1.6862572637985889
0.23,0.44000000000000006,0.1015849159251881,0.41432283915079077,0.2451829981986988,1.6898514260561384
0.23,0.45000000000000007,0.11200142068463789,0.43565234845924494,0.2570889863918995,1.6945585828991847
0.23,0.45999999999999996,0.12302480258986083,0.45737942488195327,0.26897756194785705,1.7004370980603174
0.23,0.47,0.13467745066954512,0.47954987422986156,0.28084138461266794,1.707547037240431
0.23,0.48,0.14698396320499815,0.5022122834242116,0.29267297526620406,1.7159503126908753
0.23,0.49,0.15997134568039284,0.5254182080043446,0.3044647925088086,1.7257108898367732
0.23,0.5,0.173669233412284,0.5492223908767428,0.31620931028512833,1.736895066060847
0.23,0.51,0.18811014202601192,0.5736830186902381,0.32789909392033545,1.7495718326980707
0.23,0.52,0.20332974993988995,0.5988620229030693,0.33952687290842043,1.7638133257999835
0.23,0.53,0.21936721745921253,0.6248254339446822,0.3510856081422477,1.7796953775773245
0.23,0.54,0.23626554830879865,0.6516437973106812,0.36256855245743314,1.7972981740802978
0.23,0.55,0.2540719999340925,0.6793926612729562,0.3739693029036346,1.8167070291542722
0.23,0.56,0.2728385502313654,0.7081531469157555,0.3852818439339975,1.838013283172173
0.23,0.5700000000000001,0.29262243031466956,0.7380126137429256,0.3965005812442654,1.8613153388753059
0.23,0.58,0.3134867336631531,0.769065434026303,0.40762036595761436,1.8867198458535137
0.23,0.59,0.3355011153222415,0.801413893739888,0.4186365097273118,1.9143430520713705
0.23,0.6,0.3587425964005286,0.8351692392011175,0.4295447911176475,1.9443123429062235
0.23,0.61,0.38329649280367034,0.8704528932678205,0.4403414541649847,1.9767679945519823
0.23,0.62,0.4092574916829475,0.907397870929864,0.4510232002898103,2.011865177549192
0.23,0.63,0.43673090227155226,0.9461504276305479,0.4615871742142113,2.049776251346756
0.23,0.64,0.46583411649369943,0.9868719857681671,0.4720309454636112,2.0906934073970476
0.23,0.65,0.49669832001269604,1.0297413909651825,0.48235248613939635,2.134831726911831
0.23,0.66,0.5294705060587473,1.0749575657479877,0.49255014609839587,2.1824327416466653
0.23,0.67,0.5643158558581224,1.1227426424399216,0.5026226265279838,2.233768603287127
0.23,0.6799999999999999,0.601420565963216,1.1733456795937909,0.5125689525455329,2.2891469991826305
0.23,0.69,0.6409952233865983,1.2270470926918813,0.5223884455651907,2.3489169852604515
0.23,0.7,0.6832788562298456,1.2841639648872154,0.5320806960113197,2.4134759530157726
0.23,0.71,0.7285438230155249,1.34505645036854,0.5416455367474778,2.4832780095363782
0.23,0.72,0.7771017502078923,1.410135542931989,0.5510830175885949,2.55884412679309
0.23,0.73,0.8293107898094104,1.4798725640659982,0.5603933811238798,2.640774523599984
0.23,0.74,0.8855845521897733,1.55481083313299,0.569577040060426,2.7297638840358474
0.23,0.75,0.9464031834809278,1.635580132129614,0.5786345559533421,2.826620213573104
0.23,0.76,1.0123272128442584,1.7229147790077899,0.5875666197647037,2.932288392587289
0.23,0.77,1.084015012555999,1.8176764095038869,0.5963740338423977,3.047879864575458
0.23,0.78,1.1622450204506793,1.9208829656036175,0.6050576954777961,3.174710411850482
0.23,0.79,1.2479443125716334,2.033745960735772,0.6136185819983878,3.314348718241905
0.23,0.8,1.3422257473205743,2.1577189174615268,0.622057737205016,3.4686794945376462
0.23,0.8099999999999999,1.4464368412255408,2.2945610976566426,0.6303762591908045,3.639986538519238
0.23,0.82,1.5622249358298677,2.446422469082173,0.6385752892532781,3.831063478737037
0.23,0.83,1.6916253661074478,2.615958655971815,0.646656002091523,4.045363605241186
0.23,0.84,1.8371826926925507,2.8064889922257654,0.6546195968634535,4.287205891288293
0.23,0.85,2.002120427252591,3.0222177902851675,0.662467289315929,4.562063424151768
0.23,0.86,2.1905834976144494,3.2685504359708903,0.6702003045468559,4.876975456137495
0.23,0.87,2.4079926218425167,3.552555370086763,0.6778198707663511,5.2411496376909135
0.23,0.88,2.6615758686773123,3.883657056686677,0.6853272134558714,5.666865375304037
0.23,0.89,2.9611901616922074,4.274706930936829,0.6927235503003816,6.170869936619324
0.23,0.9,3.3206356858649873,4.743696911835315,0.7000100865593135,6.776612227334485
0.23,0.91,3.7598465672809094,5.316615255756075,0.7071880108703149,7.517965765869075
0.23,0.92,4.308724562210821,6.032444295209427,0.7142584914762543,8.445743896920792
0.23,0.93,5.014258767901876,6.952441953634344,0.7212226727446038,9.639799491018374
0.23,0.94,5.954765044404486,8.178704770578722,0.7280816720302191,11.2332243548623
0.23,0.95,7.27121274491048,9.895006556970774,0.7348365767163741,13.465587955878199
0.24000000000000002,0.27,0.0020299596244876235,0.05902618329564052,0.034390833205669075,1.7163347844073313
0.24000000000000002,0.28,0.0036061825408865242,0.07851146043082283,0.04593192536602938,1.7093004441936333
0.24000000000000002,0.29000000000000004,0.005632017595429768,0.09792644954994337,0.05751273145624859,1.7026916835698984
0.24000000000000002,0.30000000000000004,0.008108461501743108,0.11728740956074174,0.06913326444935962,1.6965408836820546
0.24000000000000002,0.31,0.011037279900633854,0.1366116360413977,0.08079311704670024,1.6908821077225316
0.24000000000000002,0.32,0.014421037066516968,0.15591754016424145,0.09249143522483771,1.685751116146279
0.24000000000000002,0.33,0.018263129313340155,0.17522472962178054,0.10422689395932179,1.6811853732316742
0.24000000000000002,0.33999999999999997,0.02256782242255775,0.19455409138253807,0.11599767582468476,1.6772240478040354
0.24000000000000002,0.35,0.02734029355170269,0.213927875617777,0.1278014539841986,1.673907995164336
0.24000000000000002,0.36,0.03258667801491626,0.23336978088066784,0.13963537991913036,1.6712797359510436
0.24000000000000002,0.37,0.03831412142194727,0.25290503956837507,0.15149607729184342,1.6693834196193509
0.24000000000000002,0.38,0.044530837846540786,0.27256050429828926,0.1633796428473231,1.668264782247044
0.24000000000000002,0.39,0.051246174510489746,0.29236473444517347,0.17528165497709786,1.6679710976221305
0.24000000000000002,0.4,0.05847068385286104,0.312348083819028,0.18719719083257927,1.6685511274492257
0.24000000000000002,0.41000000000000003,0.06621620378660038,0.3325427896271735,0.19912085257009463,1.6700550712543358
0.24000000000000002,0.42000000000000004,0.07449594705362877,0.3529830643661082,0.21104680245045074,1.672534529154883
0.24000000000000002,0.43000000000000005,0.08332460076162945,0.37370519147292064,0.22296880713167003,1.6760424755389038
0.24000000000000002,0.44000000000000006,0.0927184374253096,0.3947476279420675,0.23488029024690382,1.6806332601475957
0.24000000000000002,0.45000000000000007,0.10269543892587607,0.4161511159395193,0.24677439274439228,1.686362638000964
0.24000000000000002,0.45999999999999996,0.11327543490631478,0.43795880723140035,0.25864403920176104,1.6932878429483573
0.24000000000000002,0.47,0.12448025755454824,0.4602164041420568,0.2704820089727277,1.701467709035168
0.24000000000000002,0.48,0.13633391518858745,0.48297232272061746,0.28228101026702485,1.7109628531644685
0.24000000000000002,0.49,0.14886278667052444,0.5062778821745127,0.29403375480505745,1.7218359249609687
0.24000000000000002,0.5,0.16209584008766045,0.5301875275539926,0.3057330315473202,1.7341519327195505
0.24000000000000002,0.51,0.1760648787699319,0.554759091740903,0.31737177703103236,1.7479786543422198
0.24000000000000002,0.52,0.19080481882854655,0.580054103888992,0.32894314090580395,1.7633871382504254
0.24000000000000002,0.53,0.20635400264012546,0.6061381519187059,0.34044054476181745,1.7804523028911805
0.24000000000000002,0.54,0.22275455405689207,0.6330813080206235,0.3518577333349977,1.7992536415787048
0.24000000000000002,0.55,0.2400527815236694,0.6609586259058294,0.36318881714370893,1.8198760388712547
0.24000000000000002,0.56,0.2582996367368032,0.6898507206769249,0.3744283060012511,1.8424107088597619
0.24000000000000002,0.5700000000000001,0.2775512381181637,0.7198444436830357,0.38557113353281075,1.866956265857956
0.24000000000000002,0.58,0.29786946942463594,0.7510336654542157,0.39661267280806684,1.8936199394154614
0.24000000000000002,0.59,0.31932266683172017,0.7835201843825209,0.40754874372939487,1.922518953715054
0.24000000000000002,0.6,0.34198640953718684,0.8174147798640791,0.41837561292206243,1.9537820910616797
0.24000000000000002,0.61,0.3659444324649171,0.8528384339025522,0.42908998693969613,1.9875514690637823
0.24000000000000002,0.62,0.39128968412450543,0.8899237507826303,0.4396890000748845,2.0239845677992063
0.24000000000000002,0.63,0.4181255559184541,0.9288166083517212,0.45017019738746933,2.063256549949424
0.24000000000000002,0.64,0.44656731759119733,0.9696780863810763,0.46053151438930184,2.1055629334442827
0.24000000000000002,0.65,0.4767437988095192,1.0126867235944192,0.47077125403339926,2.151122684144545
0.24000000000000002,0.66,0.5087993683711525,1.0580411713670732,0.4808880619586317,2.200181819980574
0.24000000000000002,0.67,0.5428962736978531,1.1059633259034016,0.49088090082407615,2.253017634311589
0.24000000000000002,0.6799999999999999,0.579217419552847,1.156702043312388,0.5007490242639945,2.3099436788968672
0.24000000000000002,0.69,0.6179696851986662,1.2105375686381852,0.5104919510212821,2.371315681307811
0.24000000000000002,0.7,0.6593879054251491,1.2677868445488283,0.5201094397377248,2.437538617234354
0.24000000000000002,0.71,0.7037396759209822,1.3288099124780872,0.5296014646734413,2.5090752218698027
0.24000000000000002,0.72,0.7513311887876984,1.3940176788440217,0.5389681925775388,2.5864563030655487
0.24000000000000002,0.73,0.8025143656028139,1.4638814008968215,0.5482099609375236,2.6702933277486576
0.24000000000000002,0.74,0.8576956367763111,1.5389443544223325,0.5573272576825955,2.7612938954777975
0.24000000000000002,0.75,0.9173468288826881,1.619836296445636,0.5663207022188589,2.860280915211251
0.24000000000000002,0.76,0.9820187741724212,1.7072915363462942,0.5751910281673392,2.968216562393242
0.24000000000000002,0.77,1.0523584709652523,1.8021717157277808,0.5839390673936267,3.0862324793092792
0.24000000000000002,0.78,1.1291309247126207,1.9054947950921237,0.5925657354829097,3.2156682052148127
0.24000000000000002,0.79,1.2132472302015676,2.018472317389746,0.6010720185504045,3.3581205830503684
0.24000000000000002,0.8,1.3058010782381109,2.14255784416926,0.6094589613025887,3.515507983654878
0.24000000000000002,0.8099999999999999,1.408116792602415,2.2795106844580446,0.6177276562918134,3.690154813760205
0.24000000000000002,0.82,1.5218133785103014,2.4314808601156823,0.625879234121505,3.884904191666546
0.24000000000000002,0.83,1.648891177921182,2.6011240554458097,0.6339148547986406,4.103270393106723
0.24000000000000002,0.84,1.7918510212948033,2.7917596694503812,0.6418356998643686,4.349648469289462
0.24000000000000002,0.85,1.953861040097364,3.007592083922364,0.6496429653948376,4.629607713976277
0.24000000000000002,0.86,2.1389949709785383,3.254026757605962,0.6573378556211473,4.950310909039446
0.24000000000000002,0.87,2.3525804482851624,3.538132207295379,0.6649215773888573,5.32112707364619
0.24000000000000002,0.88,2.6017214422987163,3.8693329756026835,0.6723953349849595,5.754550595877103
0.24000000000000002,0.89,2.8961056652248667,4.260480578433888,0.6797603256037956,6.267621716006337
0.24000000000000002,0.9,3.249296421119533,4.72956701748899,0.687017735260815,6.884199307742016
0.24000000000000002,0.91,3.680885690639556,5.302580633477415,0.6941687350118887,7.638748860371248
0.24000000000000002,0.92,4.220262029591225,6.018503844804504,0.7012144776204442,8.582971454366092
0.24000000000000002,0.93,4.913608096717107,6.9385946622005035,0.708156094415639,9.798114733342992
0.24000000000000002,0.94,5.837895709927012,8.164949713901624,0.7149946924948511,11.419594857986196
0.24000000000000002,0.95,7.131674972521713,9.881342900897629,0.721731352109425,13.691164824719259
0.25,0.28,0.002040582690499219,0.0586885624970335,0.03476968260386958,1.687923446574745
0.25,0.29000000000000004,0.0036261507890351257,0.07809531765001845,0.046432371339925886,1.6819153404484102
0.25,0.30000000000000004,0.005664946880265985,0.09745079185932666,0.05813135811603788,1.6763893880614658
0.25,0.31,0.008158426720017294,0.11677258239944818,0.06986594414868273,1.6713805820893617
0.25,0.32,0.011108839076871034,0.13607941671501544,0.08163496982159867,1.666925546887531
0.25,0.33,0.014519258313891812,0.1553912301232388,0.09343679371336966,1.6630625254535487
0.25,0.33999999999999997,0.018393620927471193,0.17472924453528255,0.10526927519426793,1.6598313630718036
0.25,0.35,0.022736766483453772,0.1941160474464525,0.1171297622352721,1.6572734695434819
0.25,0.36,0.02755448338239839,0.21357567149318876,0.12901508486315186,1.6554317793127178
0.25,0.37,0.03285355986678774,0.23313367346772249,0.1409215553382353,1.6543506982176195
0.25,0.38,0.03864184098657013,0.2528172136988801,0.15284497610433595,1.6540760458250228
0.25,0.39,0.04492829197502075,0.2726551351211048,0.16478065580926993,1.6546549944351312
0.25,0.4,0.05172306886761059,0.2926780432501171,0.1767234340275026,1.6561360119596196
0.25,0.41000000000000003,0.059037597203921446,0.31291838759808954,0.18866771510963104,1.6585688092753914
0.25,0.42000000000000004,0.06688465965939887,0.33341054637295275,0.2006075104312439,1.6620043070980919
0.25,0.43000000000000005,0.07527849371394578,0.35419091569458283,0.21253648915958678,1.6664946197950616
0.25,0.44000000000000006,0.08423490059506761,0.37529800680331166,0.2244480361421529,1.6720930744326887
0.25,0.45000000000000007,0.09377136696037627,0.3967725537780088,0.2363353162094993,1.6788542658021115
0.25,0.45999999999999996,0.10390720075699805,0.41865763560967567,0.24819134280372512,1.6868341614185909
0.25,0.47,0.1146636832051305,0.4409988167677577,0.26000904956059245,1.6960902611391124
0.25,0.48,0.12606423924594026,0.4638443117330219,0.27178136296408867,1.7066818220140838
0.25,0.49,0.138134628485823,0.48724517782085314,0.28350127363725575,1.7186701547037522
0.25,0.5,0.15090315998581758,0.5112555430008875,0.29516190494497124,1.7321189978639142
0.25,0.51,0.16440093393314623,0.5359328744964326,0.3067565767217002,1.7470949774701938
0.25,0.52,0.17866211428281356,0.5613382950892123,0.31827886293490665,1.7636681553811362
0.25,0.53,0.19372423674869635,0.5875369543149709,0.329722641828659,1.7819126738050508
0.25,0.54,0.20962855779791978,0.6145984631360221,0.34108213796741155,1.8019075018075073
0.25,0.55,0.2264204507465777,0.642597400413821,0.3523519556735945,1.8237372889994652
0.25,0.56,0.2441498564401969,0.6716139017160365,0.36352710361767554,1.8474933368995188
0.25,0.5700000000000001,0.2628717976264375,0.701734342421097,0.3746030110475814,1.8732746980828832
0.25,0.58,0.28264696721811267,0.7330521281948112,0.38557553596379196,1.9011894163940153
0.25,0.59,0.30354240349257716,0.765668610064204,0.39644096610820195,1.931355928174253
0.25,0.6,0.32563226702659265,0.7996941428863429,0.4071960135299795,1.9639046462017145
